index,true_label,pred_label,correct,confidence,latency_s,error
4135,comp.sys.mac.hardware,comp.sys.ibm.pc.hardware,False,0.8,0.2609676669817418,
4136,comp.windows.x,comp.windows.x,True,1.0,0.31357283401302993,
4137,rec.sport.hockey,rec.sport.hockey,True,1.0,0.28141091600991786,
4138,rec.motorcycles,rec.motorcycles,True,1.0,0.2723550000227988,
4139,rec.sport.hockey,rec.sport.hockey,True,1.0,0.2420336669893004,
4140,rec.motorcycles,talk.politics.misc,False,0.72,0.29168112500337884,
4141,talk.politics.guns,talk.politics.guns,True,0.79,0.24877804203424603,
4142,sci.space,talk.politics.misc,False,1.0,0.29138254100689664,
4143,talk.politics.guns,talk.politics.guns,True,0.5,0.2875275829574093,
4144,misc.forsale,misc.forsale,True,0.49,0.33859037497313693,
4145,talk.politics.mideast,talk.politics.mideast,True,0.58,0.2821895829983987,
4146,talk.religion.misc,talk.religion.misc,True,0.53,0.2822890839888714,
4147,misc.forsale,misc.forsale,True,1.0,0.3510309999692254,
4148,talk.politics.mideast,talk.politics.mideast,True,0.76,0.2678385420003906,
4149,sci.space,sci.space,True,1.0,0.2655382090015337,
4150,sci.med,alt.atheism,False,0.38,0.29125762498006225,
4151,talk.politics.misc,talk.politics.misc,True,0.95,0.3167066660244018,
4152,rec.sport.hockey,rec.sport.hockey,True,1.0,0.26102016697404906,
4153,rec.motorcycles,rec.motorcycles,True,0.99,0.3455469170003198,
4154,rec.sport.baseball,rec.sport.baseball,True,1.0,0.23400541697628796,
4155,rec.motorcycles,rec.motorcycles,True,0.99,0.9191732089966536,
4156,sci.crypt,sci.crypt,True,0.97,0.2670109170139767,
4157,rec.autos,rec.autos,True,1.0,0.317355791979935,
4158,talk.politics.misc,talk.politics.misc,True,0.82,0.2915505829732865,
4159,comp.windows.x,comp.graphics,False,1.0,0.31558120797853917,
4160,sci.crypt,talk.politics.misc,False,0.33,0.8649477080325596,
4161,talk.religion.misc,sci.electronics,False,0.56,0.3255673329695128,
4162,comp.sys.ibm.pc.hardware,comp.os.ms-windows.misc,False,0.91,0.25506062497152016,
4163,talk.politics.guns,talk.politics.misc,False,0.44,0.23870891699334607,
4164,rec.sport.hockey,rec.sport.hockey,True,1.0,0.3116423329920508,
4165,alt.atheism,talk.politics.misc,False,0.48,0.23649645800469443,
4166,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware,True,1.0,0.24639662500703707,
4167,comp.sys.mac.hardware,comp.sys.mac.hardware,True,0.98,0.24992316600400954,
4168,comp.sys.mac.hardware,rec.autos,False,0.65,0.3000217500375584,
4169,comp.sys.ibm.pc.hardware,comp.windows.x,False,0.66,0.2434079999802634,
4170,rec.motorcycles,rec.autos,False,0.95,0.25924233300611377,
4171,rec.sport.baseball,rec.sport.baseball,True,0.92,0.2657612080220133,
4172,talk.politics.guns,talk.politics.guns,True,0.99,0.25648466602433473,
4173,sci.crypt,sci.crypt,True,1.0,0.25148608296876773,
4174,sci.crypt,sci.crypt,True,0.88,0.3327613329747692,
4175,alt.atheism,alt.atheism,True,0.42,0.3777451670030132,
4176,comp.windows.x,comp.windows.x,True,1.0,0.27257983305025846,
4177,rec.motorcycles,rec.motorcycles,True,0.99,0.27055583300534636,
4178,talk.politics.mideast,talk.politics.mideast,True,0.88,0.2558150839759037,
4179,rec.motorcycles,rec.motorcycles,True,1.0,0.3688070419593714,
4180,comp.os.ms-windows.misc,comp.os.ms-windows.misc,True,1.0,0.3496632910100743,
4181,misc.forsale,misc.forsale,True,0.71,0.29415129096014425,
4182,comp.graphics,comp.graphics,True,1.0,0.28043425001669675,
4183,talk.religion.misc,comp.os.ms-windows.misc,False,0.37,0.29807737498776987,
4184,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware,True,0.82,0.26966962503502145,
4185,comp.os.ms-windows.misc,misc.forsale,False,0.24,0.2334112499956973,
4186,misc.forsale,misc.forsale,True,1.0,0.29427208297420293,
4187,sci.crypt,talk.politics.misc,False,0.52,0.24144908401649445,
4188,rec.autos,talk.politics.misc,False,0.53,0.26038104097824544,
4189,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware,True,0.99,0.23452983400784433,
4190,sci.space,sci.space,True,0.6,0.2919642079505138,
4191,alt.atheism,alt.atheism,True,0.43,0.25014212500536814,
4192,comp.sys.mac.hardware,sci.electronics,False,0.58,0.2692792910384014,
4193,sci.crypt,sci.crypt,True,0.99,0.3448994579957798,
4194,sci.med,talk.politics.misc,False,0.49,0.30253629200160503,
4195,rec.sport.hockey,rec.sport.hockey,True,1.0,0.4354349589557387,
4196,comp.sys.mac.hardware,comp.sys.ibm.pc.hardware,False,0.83,0.2773881669854745,
4197,sci.space,sci.space,True,0.94,0.40518750000046566,
4198,comp.os.ms-windows.misc,comp.os.ms-windows.misc,True,0.84,0.2526509170420468,
4199,rec.sport.baseball,rec.sport.baseball,True,1.0,0.387568750011269,
4200,talk.religion.misc,alt.atheism,False,0.43,0.25944037502631545,
4201,rec.sport.hockey,rec.sport.hockey,True,1.0,0.37890408298699185,
4202,rec.autos,rec.autos,True,1.0,0.3441345830215141,
4203,rec.motorcycles,rec.motorcycles,True,0.56,0.33167762495577335,
4204,sci.electronics,sci.crypt,False,0.22,0.29954591701971367,
4205,soc.religion.christian,soc.religion.christian,True,0.99,0.2819956250023097,
4206,talk.politics.misc,talk.politics.misc,True,1.0,0.3142370830173604,
4207,sci.med,sci.med,True,1.0,0.3009046249790117,
4208,sci.electronics,comp.os.ms-windows.misc,False,0.4,0.28152120899176225,
4209,rec.autos,rec.autos,True,1.0,0.2931242500199005,
4210,talk.politics.mideast,talk.politics.mideast,True,1.0,0.2892802500282414,
4211,talk.politics.guns,alt.atheism,False,0.35,0.33534070901805535,
4212,talk.politics.mideast,talk.politics.mideast,True,1.0,0.28690233401721343,
4213,talk.politics.mideast,alt.atheism,False,0.27,0.32222274999367073,
4214,comp.sys.mac.hardware,comp.sys.mac.hardware,True,0.96,0.26430754200555384,
4215,rec.autos,rec.autos,True,1.0,0.26886741595808417,
4216,sci.med,sci.electronics,False,0.91,0.2788073749979958,
4217,misc.forsale,misc.forsale,True,1.0,0.28323141700821,
4218,comp.graphics,comp.graphics,True,0.71,0.23688079096609727,
4219,sci.electronics,rec.autos,False,0.45,0.301535916980356,
4220,rec.sport.baseball,rec.sport.baseball,True,1.0,0.2674852079944685,
4221,comp.sys.mac.hardware,comp.sys.mac.hardware,True,0.55,0.2973171249614097,
4222,sci.med,sci.med,True,1.0,0.29243866697652265,
4223,rec.sport.hockey,rec.sport.hockey,True,1.0,0.2688143340055831,
4224,sci.med,sci.med,True,0.69,0.28260920802131295,
4225,rec.autos,rec.autos,True,0.98,0.2585859579849057,
4226,comp.sys.mac.hardware,comp.sys.mac.hardware,True,0.67,0.3691872910130769,
4227,sci.med,sci.med,True,0.98,0.24331824999535456,
4228,misc.forsale,comp.sys.ibm.pc.hardware,False,0.72,0.32120537501759827,
4229,sci.electronics,sci.electronics,True,1.0,0.29590225004358217,
4230,sci.space,sci.space,True,1.0,0.2964550830074586,
4231,sci.electronics,sci.electronics,True,1.0,0.2641511249821633,
4232,sci.electronics,comp.os.ms-windows.misc,False,0.64,0.27870149997761473,
4233,comp.graphics,sci.electronics,False,0.89,0.3107701249537058,
4234,sci.med,sci.med,True,0.63,0.24658350000390783,
4235,talk.politics.mideast,talk.politics.mideast,True,0.87,0.3313884579692967,
4236,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware,True,0.9,0.2582970410003327,
4237,talk.politics.misc,talk.politics.misc,True,0.66,0.2558640000061132,
4238,sci.crypt,sci.crypt,True,1.0,0.2983029580209404,
4239,sci.space,sci.space,True,1.0,0.24778633296955377,
4240,sci.med,sci.med,True,1.0,0.26813120796578005,
4241,talk.politics.mideast,talk.politics.mideast,True,1.0,0.2741802089731209,
4242,misc.forsale,misc.forsale,True,1.0,0.24938854202628136,
4243,alt.atheism,alt.atheism,True,0.61,0.2613233749871142,
4244,talk.religion.misc,talk.religion.misc,True,0.99,0.3391202499624342,
4245,sci.crypt,sci.crypt,True,0.73,0.2863846250111237,
4246,sci.space,sci.space,True,1.0,0.267308457987383,
4247,sci.electronics,sci.electronics,True,1.0,0.26955320802517235,
4248,talk.religion.misc,talk.religion.misc,True,0.51,0.28902166697662324,
4249,soc.religion.christian,soc.religion.christian,True,0.99,0.38938279199646786,
4250,comp.windows.x,comp.windows.x,True,1.0,0.28965966700343415,
4251,sci.electronics,sci.crypt,False,0.86,0.2649631660315208,
4252,talk.religion.misc,soc.religion.christian,False,0.93,0.3082278750371188,
4253,comp.os.ms-windows.misc,comp.sys.mac.hardware,False,0.28,0.26130770798772573,
4254,talk.politics.misc,talk.politics.misc,True,0.84,0.4302330409991555,
4255,talk.politics.mideast,sci.med,False,0.42,0.2406628750031814,
4256,soc.religion.christian,soc.religion.christian,True,0.98,0.39734312501968816,
4257,comp.os.ms-windows.misc,comp.os.ms-windows.misc,True,0.98,0.2407279159524478,
4258,alt.atheism,misc.forsale,False,0.49,0.36754466698039323,
4259,misc.forsale,misc.forsale,True,0.93,0.2675356660038233,
4260,comp.graphics,comp.graphics,True,1.0,0.38023066701134667,
4261,comp.sys.mac.hardware,comp.sys.ibm.pc.hardware,False,0.97,0.31502241699490696,
4262,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware,True,1.0,0.3076896669808775,
4263,comp.graphics,comp.graphics,True,1.0,0.2571088749682531,
4264,comp.graphics,comp.graphics,True,1.0,0.32564441597787663,
4265,sci.space,sci.space,True,1.0,0.2506443330203183,
4266,talk.politics.misc,talk.politics.misc,True,0.77,0.24926654202863574,
4267,sci.electronics,sci.crypt,False,0.97,0.2766134580015205,
4268,sci.electronics,sci.electronics,True,1.0,0.27308516699122265,
4269,sci.space,talk.politics.misc,False,0.76,0.2392144160112366,
4270,sci.crypt,sci.crypt,True,0.64,0.27036483405390754,
4271,rec.sport.hockey,rec.sport.hockey,True,1.0,0.29769941698759794,
4272,comp.sys.mac.hardware,comp.sys.mac.hardware,True,0.99,0.31250116700539365,
4273,sci.space,sci.space,True,0.32,0.30694462498649955,
4274,misc.forsale,misc.forsale,True,0.99,0.326441542012617,
4275,rec.motorcycles,rec.motorcycles,True,1.0,0.25397612497908995,
4276,comp.windows.x,comp.windows.x,True,1.0,0.30404754099436104,
4277,alt.atheism,talk.religion.misc,False,0.82,0.265508167038206,
4278,comp.windows.x,comp.windows.x,True,1.0,0.28526587499072775,
4279,comp.windows.x,comp.windows.x,True,1.0,0.3275712910108268,
4280,comp.os.ms-windows.misc,comp.os.ms-windows.misc,True,0.61,0.2696502080070786,
4281,soc.religion.christian,soc.religion.christian,True,0.78,0.2723952910164371,
4282,comp.graphics,talk.religion.misc,False,0.61,0.29482287500286475,
4283,sci.electronics,sci.electronics,True,1.0,0.27229250001255423,
4284,talk.religion.misc,talk.religion.misc,True,0.75,0.2885692080017179,
4285,comp.sys.mac.hardware,comp.sys.mac.hardware,True,1.0,0.2696487089851871,
4286,sci.electronics,sci.electronics,True,1.0,0.23018737498205155,
4287,comp.os.ms-windows.misc,comp.os.ms-windows.misc,True,0.92,0.3324311670148745,
4288,rec.motorcycles,rec.autos,False,1.0,0.29729854204924777,
4289,talk.religion.misc,talk.politics.misc,False,0.43,0.2863786250236444,
4290,sci.med,sci.med,True,1.0,0.30063554097432643,
4291,comp.sys.mac.hardware,comp.graphics,False,1.0,0.3198461660067551,
4292,misc.forsale,misc.forsale,True,0.55,0.2665665840031579,
4293,talk.politics.misc,comp.os.ms-windows.misc,False,0.32,0.2863134579965845,
4294,misc.forsale,misc.forsale,True,0.99,0.31611141696339473,
4295,rec.sport.baseball,rec.sport.baseball,True,1.0,0.28969674999825656,
4296,comp.graphics,comp.graphics,True,0.57,0.2578694580006413,
4297,sci.electronics,sci.electronics,True,1.0,0.35074854095000774,
4298,sci.med,sci.med,True,1.0,0.48599245899822563,
4299,sci.electronics,sci.electronics,True,0.73,0.43220458301948383,
4300,comp.windows.x,comp.windows.x,True,1.0,0.33327574998838827,
4301,comp.graphics,comp.sys.ibm.pc.hardware,False,0.75,0.27180483302799985,
4302,misc.forsale,misc.forsale,True,0.56,0.39898479101248085,
4303,comp.os.ms-windows.misc,comp.os.ms-windows.misc,True,1.0,0.30723945796489716,
4304,rec.sport.hockey,rec.sport.hockey,True,1.0,0.2857161670108326,
4305,comp.windows.x,comp.windows.x,True,1.0,0.4564850000315346,
4306,sci.crypt,sci.crypt,True,0.93,0.2618155410164036,
4307,talk.politics.guns,talk.politics.guns,True,0.41,0.31165887496899813,
4308,soc.religion.christian,soc.religion.christian,True,0.67,0.26913029100978747,
4309,misc.forsale,misc.forsale,True,1.0,0.42010916699655354,
4310,rec.sport.baseball,rec.sport.baseball,True,1.0,0.3138823329936713,
4311,comp.sys.mac.hardware,comp.graphics,False,0.59,0.3059810840059072,
4312,sci.med,sci.med,True,1.0,0.29929904197342694,
4313,soc.religion.christian,talk.politics.misc,False,0.71,0.3822517499793321,
4314,comp.graphics,comp.graphics,True,0.73,0.431336542009376,
4315,sci.med,sci.med,True,1.0,0.32356454199180007,
4316,comp.os.ms-windows.misc,comp.os.ms-windows.misc,True,0.54,0.2616968330112286,
4317,soc.religion.christian,sci.space,False,0.69,0.26275270798942074,
4318,rec.motorcycles,misc.forsale,False,0.52,0.3683601659722626,
4319,sci.med,sci.electronics,False,0.77,0.2660637079970911,
4320,talk.politics.mideast,talk.politics.guns,False,0.82,0.28975341602927074,
4321,sci.med,sci.med,True,1.0,0.38803787500364706,
4322,comp.sys.mac.hardware,comp.sys.ibm.pc.hardware,False,0.86,0.24251329200342298,
4323,comp.os.ms-windows.misc,comp.os.ms-windows.misc,True,1.0,0.34085245901951566,
4324,talk.politics.guns,talk.politics.misc,False,0.66,0.3973594589624554,
4325,sci.space,talk.politics.misc,False,0.88,0.31806237500859424,
4326,talk.politics.guns,talk.religion.misc,False,0.49,0.35313599999062717,
4327,misc.forsale,misc.forsale,True,1.0,0.2867832920164801,
4328,talk.politics.misc,talk.politics.guns,False,0.85,0.2752673750510439,
4329,sci.space,misc.forsale,False,0.96,0.37973816704470664,
4330,comp.graphics,comp.graphics,True,0.99,0.32228304201271385,
4331,comp.os.ms-windows.misc,comp.graphics,False,0.96,0.2774957079673186,
4332,talk.politics.misc,talk.politics.misc,True,0.77,0.30736308300402015,
4333,talk.politics.mideast,misc.forsale,False,0.4,0.23828937497455627,
4334,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware,True,0.93,0.2608250000048429,
4335,talk.religion.misc,talk.religion.misc,True,0.74,0.253131834033411,
4336,comp.graphics,comp.graphics,True,1.0,0.2789751670206897,
4337,sci.crypt,talk.politics.misc,False,0.99,0.37472733296453953,
4338,talk.politics.misc,talk.politics.misc,True,1.0,0.32622508297208697,
4339,rec.sport.baseball,rec.sport.baseball,True,1.0,0.3342392919585109,
4340,comp.sys.ibm.pc.hardware,comp.os.ms-windows.misc,False,0.6,0.3096189579810016,
4341,comp.os.ms-windows.misc,comp.os.ms-windows.misc,True,0.32,0.2674394170171581,
4342,talk.politics.misc,talk.politics.misc,True,1.0,0.31733233301201835,
4343,soc.religion.christian,soc.religion.christian,True,0.63,0.3919030419783667,
4344,sci.crypt,talk.politics.misc,False,0.93,0.3270142920082435,
4345,talk.politics.misc,talk.politics.guns,False,0.86,0.28849025000818074,
4346,rec.sport.hockey,rec.sport.hockey,True,0.96,0.2901648330152966,
4347,rec.sport.hockey,rec.sport.hockey,True,0.95,0.24580433400114998,
4348,comp.graphics,comp.graphics,True,0.78,0.2575315000140108,
4349,soc.religion.christian,soc.religion.christian,True,0.85,0.2669284999719821,
4350,rec.sport.baseball,rec.sport.hockey,False,0.53,0.2645008339895867,
4351,rec.motorcycles,rec.autos,False,0.51,0.2942837080336176,
4352,rec.sport.baseball,rec.sport.baseball,True,0.71,0.2466711250017397,
4353,comp.sys.mac.hardware,misc.forsale,False,0.42,0.3339993749978021,
4354,sci.crypt,sci.crypt,True,0.99,0.26216025004396215,
4355,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware,True,0.92,0.30636616598349065,
4356,misc.forsale,misc.forsale,True,0.87,0.277391167008318,
4357,talk.politics.mideast,talk.politics.misc,False,0.59,0.2891723749926314,
4358,sci.space,sci.space,True,0.48,0.28325670794583857,
4359,sci.space,sci.space,True,0.61,0.30888495896942914,
4360,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware,True,0.99,0.3112121250014752,
4361,sci.space,sci.space,True,1.0,0.30188287497730926,
4362,sci.space,comp.os.ms-windows.misc,False,0.34,0.27788258402142674,
4363,talk.politics.guns,talk.politics.guns,True,0.72,0.3130737080355175,
4364,comp.windows.x,comp.windows.x,True,1.0,0.2939252500073053,
4365,talk.politics.mideast,talk.politics.mideast,True,1.0,0.2751703340327367,
4366,rec.sport.hockey,rec.sport.hockey,True,1.0,0.30327475001104176,
4367,comp.graphics,comp.graphics,True,0.99,0.37530933402013034,
4368,talk.religion.misc,talk.religion.misc,True,0.81,0.2755986250122078,
4369,comp.sys.mac.hardware,comp.os.ms-windows.misc,False,0.37,0.2724929579999298,
4370,comp.os.ms-windows.misc,comp.sys.ibm.pc.hardware,False,0.84,0.256940208026208,
4371,comp.os.ms-windows.misc,comp.sys.ibm.pc.hardware,False,1.0,0.37479845801135525,
4372,sci.crypt,sci.crypt,True,1.0,0.3033115839934908,
4373,misc.forsale,misc.forsale,True,0.88,0.28898570797173306,
4374,comp.graphics,comp.graphics,True,1.0,0.3901802080217749,
4375,sci.med,sci.med,True,1.0,0.29088508302811533,
4376,talk.politics.mideast,talk.politics.misc,False,0.96,0.23331874998984858,
4377,sci.crypt,sci.crypt,True,0.99,0.3025589589960873,
4378,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware,True,1.0,0.2822995410533622,
4379,misc.forsale,talk.politics.misc,False,0.87,0.25194241700228304,
4380,comp.os.ms-windows.misc,comp.os.ms-windows.misc,True,1.0,0.3137107910006307,
4381,comp.graphics,comp.graphics,True,0.48,0.33187391597311944,
4382,rec.sport.hockey,comp.os.ms-windows.misc,False,0.34,0.34350766701390967,
4383,sci.crypt,sci.crypt,True,0.98,0.29643441701773554,
4384,talk.politics.mideast,talk.politics.mideast,True,1.0,0.275041917047929,
4385,talk.politics.guns,talk.politics.misc,False,0.63,0.2954735839739442,
4386,talk.religion.misc,soc.religion.christian,False,0.96,0.24099929101066664,
4387,rec.sport.hockey,rec.sport.hockey,True,1.0,0.2822290839976631,
4388,rec.motorcycles,rec.motorcycles,True,0.83,0.23472020897315815,
4389,sci.crypt,sci.crypt,True,0.5,0.27049829199677333,
4390,rec.autos,rec.autos,True,1.0,0.27149462496163324,
4391,comp.graphics,comp.os.ms-windows.misc,False,0.31,0.27054666698677465,
4392,sci.crypt,sci.crypt,True,0.83,0.2853552920278162,
4393,talk.politics.guns,talk.politics.misc,False,0.6,0.26602837501559407,
4394,comp.sys.mac.hardware,comp.sys.mac.hardware,True,1.0,0.36344333295710385,
4395,comp.graphics,comp.sys.ibm.pc.hardware,False,0.93,0.3528756669838913,
4396,comp.windows.x,comp.windows.x,True,1.0,0.3421669579693116,
4397,sci.med,sci.med,True,1.0,0.3248286250163801,
4398,talk.politics.mideast,talk.politics.mideast,True,1.0,0.32207354198908433,
4399,talk.politics.misc,talk.politics.misc,True,0.84,0.48621724999975413,
4400,comp.sys.ibm.pc.hardware,sci.electronics,False,0.97,0.2715911249979399,
4401,sci.crypt,comp.os.ms-windows.misc,False,0.3,0.33060837496304885,
4402,soc.religion.christian,soc.religion.christian,True,0.89,0.29899749998003244,
4403,rec.autos,rec.autos,True,1.0,0.26097495801514015,
4404,soc.religion.christian,soc.religion.christian,True,0.61,0.2430867090006359,
4405,alt.atheism,alt.atheism,True,0.97,0.2952799169579521,
4406,comp.os.ms-windows.misc,comp.os.ms-windows.misc,True,1.0,0.27204104099655524,
4407,sci.space,sci.space,True,1.0,0.27790375001495704,
4408,comp.os.ms-windows.misc,comp.os.ms-windows.misc,True,1.0,0.34272233402589336,
4409,talk.politics.guns,talk.politics.misc,False,0.96,0.35315233399160206,
4410,rec.autos,rec.autos,True,1.0,0.2491718329838477,
4411,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware,True,1.0,0.25417866703355685,
4412,soc.religion.christian,soc.religion.christian,True,1.0,0.29098133399384096,
4413,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware,True,0.93,0.3442236250266433,
4414,rec.sport.baseball,talk.religion.misc,False,0.66,0.2903519590036012,
4415,talk.politics.mideast,talk.politics.mideast,True,0.82,0.350099167029839,
4416,comp.graphics,comp.graphics,True,0.74,0.3600250000017695,
4417,soc.religion.christian,soc.religion.christian,True,0.91,0.3589587080059573,
4418,comp.graphics,comp.graphics,True,1.0,0.2732527499902062,
4419,rec.motorcycles,rec.motorcycles,True,0.61,0.29678029200294986,
4420,sci.med,sci.med,True,1.0,0.4015803340007551,
4421,soc.religion.christian,soc.religion.christian,True,0.98,0.2877174580353312,
4422,talk.politics.mideast,talk.politics.misc,False,0.51,0.384385832992848,
4423,rec.motorcycles,talk.politics.misc,False,0.38,0.3341365410014987,
4424,misc.forsale,misc.forsale,True,1.0,0.34149991598678753,
4425,rec.autos,rec.autos,True,0.99,0.28638283401960507,
4426,talk.politics.misc,talk.politics.misc,True,0.86,0.3724919999949634,
4427,soc.religion.christian,soc.religion.christian,True,0.99,0.3001385420211591,
4428,comp.graphics,comp.graphics,True,1.0,0.31795591703848913,
4429,comp.os.ms-windows.misc,comp.os.ms-windows.misc,True,1.0,0.2680752919986844,
4430,comp.graphics,comp.graphics,True,0.61,0.33959245902951807,
4431,talk.politics.misc,comp.os.ms-windows.misc,False,0.36,0.307488749967888,
4432,sci.crypt,talk.politics.misc,False,0.69,0.28845708299195394,
4433,soc.religion.christian,soc.religion.christian,True,0.99,0.2947848750045523,
4434,soc.religion.christian,alt.atheism,False,0.62,0.2824700840283185,
4435,talk.politics.guns,talk.politics.misc,False,0.97,0.33643879200099036,
4436,talk.politics.mideast,talk.politics.mideast,True,1.0,0.3656200830009766,
4437,comp.sys.mac.hardware,comp.sys.mac.hardware,True,0.98,0.34276991698425263,
4438,comp.windows.x,comp.sys.ibm.pc.hardware,False,0.72,0.30801249999785796,
4439,talk.politics.mideast,talk.politics.mideast,True,1.0,0.2802612920058891,
4440,talk.politics.mideast,talk.politics.mideast,True,0.99,0.28572683298261836,
4441,sci.space,sci.space,True,1.0,0.2686343750101514,
4442,alt.atheism,alt.atheism,True,0.62,0.28659283299930394,
4443,comp.os.ms-windows.misc,comp.os.ms-windows.misc,True,0.88,0.2993210419663228,
4444,sci.crypt,sci.crypt,True,1.0,0.26884033397072926,
4445,rec.sport.hockey,rec.sport.hockey,True,1.0,0.4256087910034694,
4446,talk.politics.guns,talk.politics.guns,True,1.0,0.2759789580013603,
4447,comp.os.ms-windows.misc,comp.os.ms-windows.misc,True,1.0,0.3889924590475857,
4448,sci.space,sci.space,True,0.98,0.26156820805044845,
4449,comp.graphics,sci.crypt,False,0.85,0.36557349999202415,
4450,comp.graphics,comp.graphics,True,1.0,0.34281954198377207,
4451,sci.space,sci.space,True,0.37,0.2894712910056114,
4452,sci.electronics,sci.electronics,True,0.36,0.2707992499927059,
4453,soc.religion.christian,soc.religion.christian,True,0.94,0.271101166959852,
4454,talk.politics.guns,talk.politics.guns,True,0.87,0.292079292004928,
4455,rec.autos,rec.autos,True,0.39,0.26987858302891254,
4456,sci.space,sci.crypt,False,0.64,0.3124711659620516,
4457,talk.politics.guns,talk.politics.guns,True,0.91,0.2786353749688715,
4458,rec.motorcycles,comp.os.ms-windows.misc,False,0.35,0.2589138330076821,
4459,comp.sys.mac.hardware,comp.sys.mac.hardware,True,0.87,0.28208370896754786,
4460,sci.electronics,comp.sys.ibm.pc.hardware,False,0.91,0.2421164580155164,
4461,comp.graphics,comp.windows.x,False,0.72,0.33977020805468783,
4462,sci.space,talk.politics.misc,False,0.83,0.26494695799192414,
4463,soc.religion.christian,soc.religion.christian,True,1.0,0.2733090409892611,
4464,misc.forsale,misc.forsale,True,1.0,0.26867304102052003,
4465,misc.forsale,misc.forsale,True,1.0,0.3568495839717798,
4466,rec.sport.hockey,rec.sport.hockey,True,1.0,0.27863341599004343,
4467,sci.electronics,sci.electronics,True,1.0,0.273493624990806,
4468,sci.crypt,talk.politics.misc,False,0.98,0.3398984579835087,
4469,comp.windows.x,comp.graphics,False,0.61,0.2744543749722652,
4470,talk.politics.mideast,talk.politics.misc,False,0.98,0.24775824998505414,
4471,comp.os.ms-windows.misc,comp.sys.ibm.pc.hardware,False,0.62,0.3119968749815598,
4472,rec.autos,talk.politics.misc,False,0.65,0.3512092499877326,
4473,misc.forsale,misc.forsale,True,0.98,0.26645870797801763,
4474,comp.graphics,comp.graphics,True,1.0,0.26479258300969377,
4475,talk.politics.guns,talk.politics.misc,False,0.99,0.25504658301360905,
4476,sci.electronics,talk.politics.misc,False,0.56,0.2831725840223953,
4477,sci.electronics,sci.electronics,True,1.0,0.23792966600740328,
4478,rec.autos,talk.politics.misc,False,0.47,0.3199782079900615,
4479,comp.windows.x,comp.windows.x,True,1.0,0.28540875000180677,
4480,rec.sport.baseball,rec.sport.baseball,True,1.0,0.38034849998075515,
4481,comp.windows.x,comp.windows.x,True,1.0,0.24599912500707433,
4482,soc.religion.christian,soc.religion.christian,True,0.99,0.29515216703293845,
4483,talk.politics.guns,talk.politics.misc,False,1.0,0.2941624999511987,
4484,sci.crypt,sci.electronics,False,0.94,0.2379349999828264,
4485,sci.med,sci.med,True,1.0,0.401579583005514,
4486,sci.med,sci.med,True,1.0,0.25992491701617837,
4487,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware,True,0.8,0.2686753749730997,
4488,rec.autos,comp.os.ms-windows.misc,False,0.51,0.27359283302212134,
4489,misc.forsale,comp.os.ms-windows.misc,False,0.35,0.3323229589732364,
4490,alt.atheism,talk.politics.misc,False,0.59,0.2567105410271324,
4491,rec.sport.hockey,rec.sport.hockey,True,1.0,0.28451479104114696,
4492,talk.politics.mideast,talk.politics.mideast,True,0.74,0.2874963750364259,
4493,comp.os.ms-windows.misc,comp.os.ms-windows.misc,True,0.97,0.2593672079965472,
4494,sci.space,sci.space,True,1.0,0.24803687498206273,
4495,comp.graphics,comp.windows.x,False,0.87,0.26399108301848173,
4496,soc.religion.christian,soc.religion.christian,True,0.58,0.3264278330025263,
4497,comp.os.ms-windows.misc,comp.os.ms-windows.misc,True,0.98,0.30199466698104516,
4498,comp.sys.mac.hardware,comp.sys.mac.hardware,True,1.0,0.2630184160079807,
4499,sci.electronics,sci.space,False,0.91,0.2622040419955738,
4500,rec.motorcycles,rec.motorcycles,True,1.0,0.25752174999797717,
4501,comp.windows.x,comp.windows.x,True,1.0,0.2976813329732977,
4502,comp.os.ms-windows.misc,comp.os.ms-windows.misc,True,0.81,0.2562387500074692,
4503,sci.med,sci.med,True,1.0,0.5503867079969496,
4504,misc.forsale,misc.forsale,True,1.0,0.27022324997233227,
4505,comp.os.ms-windows.misc,comp.os.ms-windows.misc,True,0.92,0.37734608398750424,
4506,talk.religion.misc,soc.religion.christian,False,0.7,0.27612929098540917,
4507,misc.forsale,misc.forsale,True,1.0,0.26767104101600125,
4508,talk.politics.guns,talk.religion.misc,False,0.47,0.35652604198548943,
4509,misc.forsale,misc.forsale,True,1.0,0.308702916954644,
4510,sci.electronics,rec.autos,False,0.63,0.28272499999729916,
4511,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware,True,1.0,0.28197545901639387,
4512,sci.electronics,sci.electronics,True,1.0,0.28306633402826265,
